Srce,Province,PublishedDate,PropertyType,PropertyState,MtTot,Bdroom,Bath,Parking,PriceUF,Link
"portal inmobiliario","Huechuraba","04/24/2020","House","usada","160","3","3","2","5050","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5576194-condominio-la-toscana-uda#position=21&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","10/04/2020","House","usada","214","4","4","2","7000","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5551314-pedro-fontova-del-manantial-uda#position=36&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","06/07/2020","House","usada","181","3","3","2","5400","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5704951-dentro-de-condominio-como-nueva-cerca-de-colegios-ga-uda#position=5&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","04/15/2020","House","usada","148","4","2","2","4850","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5558695-gran-oportunidad-excelente-ubicacion-ga-uda#position=34&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","05/25/2020","House","usada","220","4","4","3","6790","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5581059-el-sauce-1340-casa-78-uda#position=30&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","04/18/2020","House","usada","232","3","3","2","6200","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5564959-excelente-casa-mejor-sector-seguridad-247-dn-uda#position=28&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","06/25/2020","House","usada","220","3","3","1","5400","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5683323-pedro-fontova-guanaco-uda#position=13&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","05/25/2020","House","usada","181","5","3","3","5555","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5627618-avenida-el-guanaco-norte-2000-uda#position=31&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","07/05/2020","House","usada","206","4","3","2","6500","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5598046-casa-estilo-chileno-en-condominio-residencial-cercano-a-colegio-uda#position=15&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","05/13/2020","House","usada","120","3","3","1","5200","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5609696-condominio-lombardia-uda#position=41&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","05/20/2020","House","usada","250","4","4","2","6850","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5622594-el-sauce-pedro-fontova-uda#position=32&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","11/05/2020","House","usada","132","3","4","2","4687","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5605720-caminio-el-roble-pedro-fontova-uda#position=11&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","06/22/2020","House","usada","180","4","3","2","5990","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5677950-vende-fontova-corredora-excelente-casa-en-condominio-como-nueva-uda#position=15&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","01/06/2020","House","usada","200","4","4","2","6500","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5641860-pedro-fontova-guanaco-norte-uda#position=25&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","12/05/2020","House","usada","200","4","4","2","6500","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5609114-frente-colegio-saint-joseph-uda#position=46&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","12/05/2020","House","usada","130","3","2","2","4525","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5607339-casa-huechuraba-condominio-lombardia-berta-correa-uda#position=4&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","06/21/2020","House","usada","164","4","3","2","5990","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5675685-como-nueva-dentro-condominio-oa-uda#position=17&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","05/17/2020","House","usada","160","5","3","3","5500","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5615304-en-condominio-frente-a-plaza-con-juegos-infantiles-uda#position=33&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","09/06/2020","House","usada","219","4","3","2","6690","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5657288-dentro-de-condominio-cerca-de-colegios-y-comercio-ga-uda#position=21&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","11/05/2020","House","usada","192","4","3","3","5600","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5606780-casa-en-condominio-no-prerimetral-uda#position=6&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","05/25/2020","House","usada","240","5","4","2","7000","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5629203-del-molino-7000-uda#position=29&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","08/05/2020","House","usada","172","6","4","2","5500","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5601619-santa-marta-uda#position=13&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","05/25/2020","House","usada","150","3","2","2","4350","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5630379-santa-martahuechuraba-uda#position=27&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","06/19/2020","House","usada","198","4","3","2","5800","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5674297-mejor-ubicacion-conectividadpv-uda#position=18&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","11/05/2020","House","usada","192","4","3","3","5600","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5606801-guanaco-norte-a-pasos-de-locomocion-uda#position=5&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","04/21/2020","House","usada","160","5","3","2","5500","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5569206-en-condominio-frente-a-plaza-con-juegos-infantiles-uda#position=24&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","05/15/2020","House","usada","198","3","3","2","6200","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5613766-increible-casa-dentro-de-condominio-visitala-ahora-ga-uda#position=35&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","09/06/2020","House","usada","250","5","4","3","6980","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5656757-del-molino-santa-marta-de-huechuraba-uda#position=22&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","04/18/2020","House","usada","190","4","2","1","5500","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5564876-calle-del-manantial-guanaco-norte-uda#position=30&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","07/05/2020","House","usada","125","5","2","2","4500","https://www.portalinmobiliario.com/MLC-525807697-acogedora-casa-2-pisos-condominio-en-huechuraba-_JM#position=16&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","12/05/2020","House","usada","190","4","2","1","5500","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5608641-del-mananatila-guanaco-norte-uda#position=50&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","12/05/2020","House","usada","215","4","4","2","7000","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5609166-en-microbarrio-cerrado-con-seguridad-uda#position=44&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","06/16/2020","House","usada","180","4","2","2","6750","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5666404-de-la-trilla-7535-uda#position=43&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","04/18/2020","House","usada","173","4","3","1","5800","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5565120-linda-casa-dentro-condominio-pv-uda#position=27&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","06/28/2020","House","usada","200","6","4","3","5990","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5686876-santa-marta-de-huechura-uda#position=10&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","03/07/2020","House","usada","181","5","3","3","5555","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5695324-avenida-el-guanaco-norte-2000-uda#position=9&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","05/13/2020","House","usada","160","3","3","2","4950","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5610530-dentro-de-condominio-excelente-ubicacion-no-pierdas-de-visitar-pv-uda#position=40&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","08/04/2020","House","usada","200","4","3","3","5600","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5521548-av-guanaco-norte-con-los-libertadores-uda#position=38&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","05/15/2020","House","usada","200","4","3","2","5920","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5614321-casa-en-sector-residencial-uda#position=34&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","12/05/2020","House","usada","190","4","2","1","5500","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5608685-entre-pedro-fontova-y-camino-del-roble-uda#position=49&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","05/13/2020","House","usada","150","3","2","1","5000","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5610874-lombardia-berta-correa-uda#position=39&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","11/05/2020","House","usada","132","3","4","2","4687","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5605707-a-media-cuadra-de-pedro-fontova-en-condominio-uda#position=12&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","04/18/2020","House","usada","215","4","4","1","7000","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5564903-calle-del-manantial-guanaco-norte-uda#position=29&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","09/06/2020","House","usada","190","4","2","3","5500","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5656575-del-manantial-santa-marta-de-huechuraba-uda#position=23&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","04/16/2020","House","usada","172","5","3","1","5500","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5561999-vende-pedro-fontova-corredora-no-dejar-de-ver-uda#position=31&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","11/05/2020","House","usada","191","4","4","2","5500","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5606550-santa-rosa-de-huechuraba-no-paga-gastos-comunes-uda#position=8&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","06/22/2020","House","usada","190","3","3","2","6200","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5676986-muy-central-fuera-de-condominio-uda#position=16&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","10/06/2020","House","usada","198","4","3","2","5700","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5574789-propiedades-jhj-vende-hermosa-casa-como-piloto-cercana-supermercados-colegios-uda#position=20&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","06/22/2020","House","usada","204","6","3","2","6300","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5678035-dentro-de-condominio-sector-el-carmen-pv-uda#position=14&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","11/05/2020","House","usada","230","3","3","2","5000","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5605818-calle-berta-correa-av-los-libertadores-uda#position=9&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","03/04/2020","House","usada","185","6","4","2","5500","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5541836-gran-casa-en-condominio-uda#position=42&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","05/06/2020","House","usada","220","4","4","3","6790","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5650121-el-sauce-pedro-fontova-portada-de-huechuraba-uda#position=24&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","04/05/2020","House","usada","190","4","3","3","5500","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5590856-guanaco-norte-manantial-uda#position=20&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","10/04/2020","House","usada","140","4","2","3","5500","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5551327-guanaco-del-manantial-uda#position=35&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","12/05/2020","House","usada","190","5","3","2","5500","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5608602-santa-marta-de-huechuraba-av-guanaco-norte-uda#position=2&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","12/05/2020","House","usada","200","4","3","2","5600","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5608781-amplia-casa-en-condominio-a-pasos-de-locomocion-uda#position=47&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","06/07/2020","House","usada","200","3","3","2","6200","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5634069-propiedades-jhj-vende-hermosa-casa-en-excelente-sector-dentro-de-condominio-uda#position=6&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","12/05/2020","House","usada","215","4","4","2","7000","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5609173-amplia-casa-en-barrio-cerrado-uda#position=43&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","07/07/2020","House","usada","150","3","3","2","4850","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5708317-vende-fontova-norte-dentro-de-condominio-uda#position=1&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","05/14/2020","House","usada","220","3","3","3","6150","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5611469-excelente-casa-gran-conectividad-oa-uda#position=38&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","04/23/2020","House","usada","165","4","4","3","6000","https://www.portalinmobiliario.com/MLC-524432689-casa-en-venta-el-guanaco-norte-_JM#position=23&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","12/05/2020","House","usada","180","4","3","2","5750","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5574723-propiedades-jhj-vende-hermosa-casa-dentro-de-condominio-excelente-conectividad-uda#position=3&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","04/18/2020","House","usada","174","6","4","2","5500","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5565280-excelente-conectividad-colegios-comercio-dn-uda#position=26&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","06/26/2020","House","usada","220","4","3","2","6700","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5684819-avenida-el-sauce-1340-uda#position=11&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","07/07/2020","House","usada","185","4","3","2","5570","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5707475-condominio-la-liguria-guanaco-norte-casa-interior-uda#position=2&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","04/16/2020","House","usada","210","4","3","2","6493","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5560565-casa-remodelada-completamente-cercana-a-pedro-fontova-uda#position=32&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","07/07/2020","House","usada","220","4","4","2","6690","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5707075-el-sauce-pedro-fontova-4d3b-140220-m2-uda#position=4&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","04/05/2020","House","usada","298","4","4","2","7000","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5591466-el-torreon-con-piscina-uda#position=19&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","12/05/2020","House","usada","190","6","3","2","5500","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5608609-casa-aislada-en-condominio-a-pasos-de-locomocion-uda#position=1&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","11/05/2020","House","usada","191","4","4","1","5500","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5606556-amplia-casa-en-condominio-que-no-paga-gastos-comunes-uda#position=7&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","05/14/2020","House","usada","200","5","3","3","5590","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5573900-linda-casa-de-3-pisos-en-condominio-bien-mantenida-excelente-ubicacion-uda#position=36&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","05/05/2020","House","usada","230","3","3","2","5000","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5593753-berta-correa-los-libertadores-uda#position=18&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","04/07/2020","House","usada","200","4","3","2","6890","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5703484-amplios-espacios-interiores-calefaccion-central-altos-del-carmen-condominio-uda#position=7&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","06/04/2020","House","usada","200","4","4","2","6490","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5545672-impecable-completamente-refaccionada-en-condominio-uda#position=41&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","05/25/2020","House","usada","220","4","2","2","5500","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5629263-del-manantial-0-uda#position=28&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","12/05/2020","House","usada","200","4","3","2","5600","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5608769-en-condominio-no-perimetral-uda#position=48&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","04/24/2020","House","usada","169","3","3","3","6000","https://www.portalinmobiliario.com/MLC-524477653-casa-en-venta-el-guanaco-norte-_JM#position=22&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","03/07/2020","House","usada","237","5","5","3","6950","https://www.portalinmobiliario.com/MLC-535322732-casa-en-venta-altos-del-valle-_JM#position=8&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","07/05/2020","House","usada","100","3","3","4","4775","https://www.portalinmobiliario.com/MLC-525812993-casa-en-condominio-en-comuna-de-huechuraba-_JM#position=14&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","04/15/2020","House","usada","180","4","3","3","5700","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5559993-huechuraba-uda#position=33&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Nunoa","05/15/2020","Aparment","usada","105","3","2","1","6423","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5613469-jorge-washington-plaza-nunoa-uda#position=47&type=item&tracking_id=f95550d7-ca10-404e-afc6-1e784adc04ee"
"portal inmobiliario","Nunoa","05/17/2020","Aparment","usada","105","3","2","1","6490","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5615344-jorge-washington-gerona-uda#position=45&type=item&tracking_id=f95550d7-ca10-404e-afc6-1e784adc04ee"
"portal inmobiliario","Nunoa","10/06/2020","Aparment","usada","110","3","2","1","6597","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5658517-ubicacion-chile-espana-con-simon-bolivar-3-dormitorios-2-banos-muy-bien-cuidado-uda#position=29&type=item&tracking_id=f95550d7-ca10-404e-afc6-1e784adc04ee"
"portal inmobiliario","Nunoa","05/15/2020","Aparment","usada","106","3","3","2","6770","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5614262-enrique-richard-3344-uda#position=46&type=item&tracking_id=f95550d7-ca10-404e-afc6-1e784adc04ee"
"portal inmobiliario","Nunoa","03/30/2020","Aparment","usada","115","4","2","1","6700","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5534098-duble-almeyda-con-campo-de-deporte-uda#position=11&type=item&tracking_id=501fd201-9464-4868-8101-a7a15fe58404"
"portal inmobiliario","Nunoa","03/07/2020","Aparment","usada","112","3","2","1","6000","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5697426-montenegro-189-uda#position=10&type=item&tracking_id=f95550d7-ca10-404e-afc6-1e784adc04ee"
"portal inmobiliario","Nunoa","05/14/2020","Aparment","usada","106","4","2","1","4166","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5612338-villa-olimpica-uda#position=48&type=item&tracking_id=f95550d7-ca10-404e-afc6-1e784adc04ee"
"portal inmobiliario","Nunoa","03/30/2020","Aparment","usada","110","3","3","2","5868","https://www.portalinmobiliario.com/MLC-522930916-departamento-en-venta-portal-nunoa-_JM#position=9&type=item&tracking_id=501fd201-9464-4868-8101-a7a15fe58404"
"portal inmobiliario","Nunoa","06/14/2020","Aparment","usada","100","3","2","1","6076","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5663302-holanda-3235-uda#position=26&type=item&tracking_id=f95550d7-ca10-404e-afc6-1e784adc04ee"
"portal inmobiliario","Nunoa","06/23/2020","Aparment","usada","106","3","2","1","6250","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5680014-metro-nunoa-uda#position=19&type=item&tracking_id=f95550d7-ca10-404e-afc6-1e784adc04ee"
"portal inmobiliario","Nunoa","06/24/2020","Aparment","usada","103","3","2","1","6490","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5681750-cercano-al-metro-chileespana-uda#position=18&type=item&tracking_id=f95550d7-ca10-404e-afc6-1e784adc04ee"
"portal inmobiliario","Nunoa","05/06/2020","Aparment","usada","101","3","4","2","6985","https://www.portalinmobiliario.com/MLC-530684021-propiedad-en-hernan-cortes-ricardo-lyon-_JM#position=36&type=item&tracking_id=f95550d7-ca10-404e-afc6-1e784adc04ee"
"portal inmobiliario","Nunoa","06/30/2020","Aparment","usada","100","3","2","1","6076","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5690050-vive-la-vida-de-barrio-de-nunoa-el-aguilucho-uda#position=14&type=item&tracking_id=f95550d7-ca10-404e-afc6-1e784adc04ee"
"portal inmobiliario","Nunoa","04/16/2020","Aparment","usada","111","4","3","2","6800","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5352105-gran-gran-oportunidad-holanda-chile-espana-orientacion-oriente-plaza-nunoa-nunoa-uda#position=4&type=item&tracking_id=501fd201-9464-4868-8101-a7a15fe58404"
"portal inmobiliario","Nunoa","05/07/2020","Aparment","usada","106","4","3","1","6250","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5703572-metro-chile-espana-uda#position=7&type=item&tracking_id=f95550d7-ca10-404e-afc6-1e784adc04ee"
"portal inmobiliario","Nunoa","07/07/2020","Aparment","usada","106","3","3","3","7000","https://www.portalinmobiliario.com/MLC-535749515-ricardo-lyon-hernan-cortes-_JM#position=3&type=item&tracking_id=f95550d7-ca10-404e-afc6-1e784adc04ee"
"portal inmobiliario","Nunoa","03/18/2020","Aparment","usada","115","4","4","2","6600","https://www.portalinmobiliario.com/MLC-522359243-propiedad-en-los-cerezos-nor-oriente-_JM#position=12&type=item&tracking_id=501fd201-9464-4868-8101-a7a15fe58404"
"portal inmobiliario","Nunoa","06/16/2020","Aparment","usada","172","3","2","2","6500","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5667227-metro-chile-espana-plaza-nunoa-uda#position=22&type=item&tracking_id=f95550d7-ca10-404e-afc6-1e784adc04ee"
