Srce,Region,Province,PublishedDate,PropertyType,PropertyState,Age,Stage,Delivery,CommonExpnsCLP,Floor,ForInvestment,MtTot,MtUtil,Bdroom,Bath,Parking,Storage,Pool,PriceUF,Link
"portal inmobiliario","rm","providencia","14/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","84","74","2","2","1","1","1","5200","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5719819-av-salvador-880-uda"
"portal inmobiliario","rm","huechuraba","17/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","137","120","3","2","1","1","1","5600","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5722951-camino-de-cintura-disponibilidad-inmediata-uda"
"portal inmobiliario","rm","nunoa","17/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","60","54","2","2","0","0","0","4300","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5723610-av-condell-uda"
"portal inmobiliario","rm","estacion central","14/07/2020","aparment","usada","-16","disponible","-16","55000","-16","N","53","53","2","1","1","0","1","2250","https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5719712-placilla-149-uda"
"portal inmobiliario","rm","santiago","16/07/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","22","22","1","1","1","0","0","1710","https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5722472-cienfuegos-78-uda"
"portal inmobiliario","rm","la reina","14/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","84","70","2","2","0","1","0","6100","https://www.portalinmobiliario.com/mlc-536699804-departamento-en-venta-de-2-dorm-en-nunoa-_jm"
"portal inmobiliario","rm","providencia","15/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","68","68","2","2","0","1","0","5879","https://www.portalinmobiliario.com/mlc-536817725-manuel-montt-providencia-_jm"
"portal inmobiliario","rm","lo barnechea","20/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","230","140","4","4","2","1","1","14900","https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/5726223-la-dehesa-4d-nuevo-con-patio-uda"
"portal inmobiliario","rm","san miguel","16/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","71","-16","2","2","0","1","1","4100","https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5722685-alcalde-pedro-alarcon-metro-el-llano-r-uda"
"portal inmobiliario","rm","las condes","18/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","165","165","4","4","2","1","1","13000","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5724507-hnos-cabot-uda"
"portal inmobiliario","rm","lo barnechea","20/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","225","205","3","4","1","1","1","17000","https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/5726272-huinganal-mon-a-rodriguez-c_259606-uda"
"portal inmobiliario","rm","providencia","15/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","238","131","2","3","0","1","1","13985","https://www.portalinmobiliario.com/mlc-536804298-departamento-en-venta-de-2-dorm-en-providencia-_jm"
"portal inmobiliario","rm","nunoa","20/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","90","90","3","2","1","1","0","6076","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5726482-incluye-estacionamiento-y-bodega-entre-montenegro-y-avda-eliecer-parada-uda"
"portal inmobiliario","rm","santiago","14/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","60","58","3","2","1","1","1","2788","https://www.portalinmobiliario.com/mlc-536682894-departamento-en-venta-de-3-dorm-en-santiago-_jm"
"portal inmobiliario","rm","nunoa","17/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","73","73","3","2","0","0","0","5600","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5723595-suarez-mujica-uda"
"portal inmobiliario","rm","vitacura","15/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","339","133","3","4","1","1","0","23320","https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5721380-nuevo-duplex-3d4b-mar-jonico-uda"
"portal inmobiliario","rm","las condes","14/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","115","100","3","3","1","1","1","8250","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5719960-depto-3d3b-kennedy-con-geronimo-alderete-cerca-de-2-malls-uda"
"portal inmobiliario","rm","las condes","20/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","70","67","2","2","0","0","1","7170","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5726277-av-apoquindola-capitania-uda"
"portal inmobiliario","rm","lo barnechea","17/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","128","118","2","3","2","1","1","11900","https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/5002989-la-huasa-el-rodeo-uda"
