Srce,Region,Province,PublishedDate,PropertyType,PropertyState,Age,Stage,Delivery,CommonExpnsCLP,Floor,ForInvestment,MtTot,MtUtil,Bdroom,Bath,Parking,Storage,Pool,PriceUF,Link
"portal inmobiliario","rm","nunoa","17/07/2020","aparment","usada","-16","Done","-16","-16","-16","N","70","65","2","2","0","1","1","3844","https://www.portalinmobiliario.com/mlc-537042808-departamento-en-venta-de-2-dorm-en-nunoa-_jm#position=46&type=item&tracking_id=5b927d6b-2d3c-4a64-82e9-6c5b7b759150"
"portal inmobiliario","rm","santiago","16/07/2020","aparment","usada","-16","Done","-16","-16","26","Y","89","89","3","2","2","1","0","5100","https://www.portalinmobiliario.com/mlc-536872519-amunategui-890-santiago-chile-_jm#position=40&type=item&tracking_id=ac8d6244-7835-4611-a4bb-0c0bb613d63d"
"portal inmobiliario","rm","las condes","14/07/2020","aparment","usada","-16","Done","-16","-16","-16","N","329","139","3","3","1","1","1","18600","https://www.portalinmobiliario.com/mlc-536680343-departamento-en-venta-de-3-dormitorios-en-las-condes-_jm#position=36&type=item&tracking_id=6d0f6ccc-ec2e-4767-874d-f21ee53f43cc"
"portal inmobiliario","rm","lo barnechea","16/07/2020","aparment","usada","-16","Done","-16","-16","-16","N","188","145","3","2","1","1","0","14900","https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/5722075-av-la-dehesaalbert-le-blanc-uda#position=18&type=item&tracking_id=ac8d6244-7835-4611-a4bb-0c0bb613d63d"
"portal inmobiliario","rm","lo barnechea","17/07/2020","aparment","usada","-16","Done","-16","-16","-16","N","87","76","2","2","1","1","1","7300","https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/5723438-espectacular-departamento-nuevo-portal-la-dehesa-uda#position=3&type=item&tracking_id=20a67303-b373-4dc5-b360-08cc4839f986"
"portal inmobiliario","rm","las condes","13/07/2020","aparment","usada","-16","Done","-16","-16","-16","N","53","50","1","1","1","1","1","4131","https://www.portalinmobiliario.com/mlc-536503013-departamento-en-venta-de-1-dorm-en-las-condes-_jm#position=14&type=item&tracking_id=501a5c2d-d3e4-494e-937a-707c0c1a9e49"
"portal inmobiliario","rm","las condes","14/07/2020","aparment","usada","-16","Done","-16","-16","-16","N","128","118","3","3","0","1","0","9700","https://www.portalinmobiliario.com/mlc-536680724-departamento-en-venta-de-3-dormitorios-en-las-condes-_jm#position=34&type=item&tracking_id=74f436cf-5024-4b87-8c04-cdea67051c68"
"portal inmobiliario","rm","las condes","16/07/2020","aparment","usada","-16","Done","-16","-16","-16","N","79","73","2","2","0","1","1","7500","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5461190-presidente-riesco-geronimo-de-alderete-uda#position=43&type=item&tracking_id=ac8d6244-7835-4611-a4bb-0c0bb613d63d"
"portal inmobiliario","rm","vitacura","13/07/2020","aparment","usada","-16","Done","-16","-16","-16","N","300","240","5","5","2","1","1","20500","https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5717464-condominio-santa-teresa-townhouse-nuevo-uda#position=41&type=item&tracking_id=bc557f23-440c-438e-81ac-1a44314640e9"
"portal inmobiliario","rm","las condes","18/07/2020","aparment","usada","-16","Done","-16","-16","-16","N","163","140","4","4","2","1","1","11050","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5564763-apumanque-colegio-san-juan-evangelista-uda#position=46&type=item&tracking_id=f2b208bf-6a82-4746-91a5-62a916018adf"
