snap_dt,srce,region,province,property_type,property_state,size_group,count,mt_util_min,mt_util_max,mt_util_avg,mt_tot_min,mt_tot_max,mt_tot_avg,price_min,price_max,price_avg,etl_uf_x_mt2_min,etl_uf_x_mt2_max,etl_uf_x_mt2_avg,etl_value_min,etl_value_max,etl_value_avg,etl_score_min,etl_score_max,etl_score_avg
20200724,portal inmobiliario,rm,la pintana,house,usada,80TO90,5,34,60,47,36,124,85,1211,1562,1318,20,41,33,435,524,467,286,431,359
20200723,portal inmobiliario,rm,la pintana,house,usada,80TO90,1,60,60,60,65,65,65,1215,1215,1215,20,20,20,524,524,524,431,431,431
20200725,portal inmobiliario,rm,la pintana,house,usada,80TO90,6,34,60,46,36,124,88,1211,1570,1360,20,41,34,385,524,453,245,431,340
20200721,portal inmobiliario,rm,la pintana,house,usada,80TO90,4,39,90,55,65,124,97,1041,1906,1520,21,40,31,317,928,520,245,486,331
20200718,portal inmobiliario,rm,la reina,aparment,usada,100TO110,1,106,106,106,106,106,106,7980,7980,7980,75,75,75,1616,1616,1616,202,202,202
20200725,portal inmobiliario,rm,la reina,aparment,usada,100TO110,1,106,106,106,106,106,106,7980,7980,7980,75,75,75,1616,1616,1616,202,202,202
20200721,portal inmobiliario,rm,la reina,aparment,usada,100TO110,1,106,106,106,106,106,106,7980,7980,7980,75,75,75,1616,1616,1616,202,202,202
20200723,portal inmobiliario,rm,la reina,aparment,usada,100TO110,1,106,106,106,106,106,106,7980,7980,7980,75,75,75,1616,1616,1616,202,202,202
20200718,portal inmobiliario,rm,la reina,aparment,usada,110TO120,1,120,120,120,191,191,191,10600,10600,10600,88,88,88,2856,2856,2856,269,269,269
20200723,portal inmobiliario,rm,la reina,aparment,usada,110TO120,3,115,120,117,115,191,141,7291,10600,8397,63,88,72,1926,2856,2255,263,271,268
20200724,portal inmobiliario,rm,la reina,aparment,usada,110TO120,2,115,115,115,115,115,115,7291,7300,7296,63,63,63,1926,1983,1955,263,271,267
20200725,portal inmobiliario,rm,la reina,aparment,usada,110TO120,2,115,115,115,115,115,115,7291,7300,7296,63,63,63,1926,1983,1955,263,271,267
20200721,portal inmobiliario,rm,la reina,aparment,usada,110TO120,1,120,120,120,191,191,191,10600,10600,10600,88,88,88,2856,2856,2856,269,269,269
20200718,portal inmobiliario,rm,la reina,aparment,usada,130TO140,2,140,140,140,150,300,225,10000,13250,11625,71,95,83,2844,4029,3437,284,304,294
20200721,portal inmobiliario,rm,la reina,aparment,usada,130TO140,2,140,140,140,150,300,225,10000,13250,11625,71,95,83,2844,4029,3437,284,304,294
20200725,portal inmobiliario,rm,la reina,aparment,usada,130TO140,1,140,140,140,150,150,150,10000,10000,10000,71,71,71,2844,2844,2844,284,284,284
20200724,portal inmobiliario,rm,la reina,aparment,usada,130TO140,1,140,140,140,150,150,150,10000,10000,10000,71,71,71,2844,2844,2844,284,284,284
20200721,portal inmobiliario,rm,la reina,aparment,usada,150TO160,1,160,160,160,185,185,185,10495,10495,10495,66,66,66,2932,2932,2932,279,279,279
20200725,portal inmobiliario,rm,la reina,aparment,usada,150TO160,1,152,152,152,165,165,165,10500,10500,10500,69,69,69,2711,2711,2711,258,258,258
20200724,portal inmobiliario,rm,la reina,aparment,usada,150TO160,2,152,160,156,165,185,175,10495,10500,10498,66,69,68,2711,2932,2822,258,279,269
20200723,portal inmobiliario,rm,la reina,aparment,usada,150TO160,1,160,160,160,185,185,185,10495,10495,10495,66,66,66,2932,2932,2932,279,279,279
20200725,portal inmobiliario,rm,la reina,aparment,usada,170TO180,1,175,175,175,185,185,185,12400,12400,12400,71,71,71,4788,4788,4788,386,386,386
20200718,portal inmobiliario,rm,la reina,aparment,usada,170TO180,1,180,180,180,200,200,200,12500,12500,12500,69,69,69,3337,3337,3337,266,266,266
20200721,portal inmobiliario,rm,la reina,aparment,usada,170TO180,1,180,180,180,200,200,200,12500,12500,12500,69,69,69,3337,3337,3337,266,266,266
20200723,portal inmobiliario,rm,la reina,aparment,usada,170TO180,1,180,180,180,200,200,200,12500,12500,12500,69,69,69,3337,3337,3337,266,266,266
20200724,portal inmobiliario,rm,la reina,aparment,usada,2HTO250,1,250,250,250,272,272,272,17500,17500,17500,70,70,70,5628,5628,5628,321,321,321
20200721,portal inmobiliario,rm,la reina,aparment,usada,2HTO250,1,250,250,250,272,272,272,17500,17500,17500,70,70,70,5628,5628,5628,321,321,321
20200723,portal inmobiliario,rm,la reina,aparment,usada,2HTO250,1,250,250,250,272,272,272,17500,17500,17500,70,70,70,5628,5628,5628,321,321,321
20200721,portal inmobiliario,rm,la reina,aparment,usada,80TO90,11,50,90,71,53,180,99,1875,6650,4822,38,107,68,448,2299,1128,121,383,234
20200725,portal inmobiliario,rm,la reina,aparment,usada,80TO90,4,55,90,72,64,120,95,5500,6850,6228,74,107,89,717,1543,1211,121,249,195
20200718,portal inmobiliario,rm,la reina,aparment,usada,80TO90,12,50,90,68,53,177,89,1875,6650,4813,38,107,71,448,1839,1000,121,306,213
20200723,portal inmobiliario,rm,la reina,aparment,usada,80TO90,8,55,90,77,64,180,99,4340,6850,5494,56,107,74,717,2299,1252,121,383,228
20200724,portal inmobiliario,rm,la reina,aparment,usada,80TO90,6,70,90,80,77,180,108,4340,6850,5615,56,94,71,981,2299,1398,176,383,249
20200725,portal inmobiliario,rm,la reina,aparment,usada,90TO100,1,96,96,96,96,96,96,5659,5659,5659,59,59,59,1800,1800,1800,318,318,318
20200718,portal inmobiliario,rm,la reina,aparment,usada,90TO100,1,96,96,96,96,96,96,5659,5659,5659,59,59,59,1800,1800,1800,318,318,318
20200723,portal inmobiliario,rm,la reina,aparment,usada,90TO100,1,96,96,96,96,96,96,5659,5659,5659,59,59,59,1800,1800,1800,318,318,318
20200724,portal inmobiliario,rm,la reina,aparment,usada,90TO100,1,96,96,96,96,96,96,5659,5659,5659,59,59,59,1800,1800,1800,318,318,318
20200721,portal inmobiliario,rm,la reina,aparment,usada,90TO100,1,96,96,96,96,96,96,5659,5659,5659,59,59,59,1800,1800,1800,318,318,318
20200724,portal inmobiliario,rm,la reina,house,usada,100TO110,4,105,110,109,128,250,177,5208,9800,8227,50,89,76,1310,2448,1921,214,251,235
20200725,portal inmobiliario,rm,la reina,house,usada,100TO110,4,105,110,109,128,250,177,5208,9800,8227,50,89,76,1310,2448,1921,214,251,235
20200723,portal inmobiliario,rm,la reina,house,usada,100TO110,7,105,110,109,128,284,202,5208,9990,8680,50,91,80,1310,3106,2244,214,333,259
20200718,portal inmobiliario,rm,la reina,house,usada,100TO110,5,105,110,109,170,284,225,8159,11500,9908,78,105,91,1912,2718,2301,202,333,236
20200721,portal inmobiliario,rm,la reina,house,usada,100TO110,6,105,110,109,128,284,209,5208,9990,8627,50,91,80,1310,3106,2282,214,333,265
20200725,portal inmobiliario,rm,la reina,house,usada,110TO120,7,113,120,117,115,300,181,6423,10500,8449,57,88,73,1098,2939,1990,123,393,242
20200721,portal inmobiliario,rm,la reina,house,usada,110TO120,3,114,120,116,179,300,220,7465,8500,8155,62,75,71,1881,2939,2336,221,393,291
20200724,portal inmobiliario,rm,la reina,house,usada,110TO120,5,113,120,116,115,300,171,6423,10500,8358,57,88,73,1098,2939,1987,123,393,246
20200723,portal inmobiliario,rm,la reina,house,usada,110TO120,4,113,120,117,115,300,181,7465,10500,8842,62,88,76,1098,2939,2030,123,393,237
20200718,portal inmobiliario,rm,la reina,house,usada,110TO120,5,112,120,116,179,364,277,7465,11900,9426,62,106,82,1881,3323,2620,221,393,282
20200725,portal inmobiliario,rm,la reina,house,usada,120TO130,9,121,130,126,145,550,317,8900,12000,10002,70,92,80,1353,3467,2621,147,314,260
20200724,portal inmobiliario,rm,la reina,house,usada,120TO130,7,121,130,126,145,432,299,9200,12000,10045,71,92,81,1353,3467,2543,147,314,250
20200723,portal inmobiliario,rm,la reina,house,usada,120TO130,8,122,130,127,145,432,276,8854,12000,10076,69,92,80,1353,3467,2375,147,288,234
20200718,portal inmobiliario,rm,la reina,house,usada,120TO130,6,122,130,127,147,432,291,8854,12000,10368,69,92,82,2015,3467,2512,219,288,241
20200721,portal inmobiliario,rm,la reina,house,usada,120TO130,7,122,130,127,145,432,271,8854,12000,10201,69,92,81,1353,3467,2347,147,288,227
20200724,portal inmobiliario,rm,la reina,house,usada,130TO140,16,132,140,139,110,630,246,6200,13800,10468,44,99,77,1599,3962,2548,166,323,243
20200718,portal inmobiliario,rm,la reina,house,usada,130TO140,14,132,140,139,110,630,269,6770,13800,10448,51,99,77,1635,4125,2620,146,375,253
20200723,portal inmobiliario,rm,la reina,house,usada,130TO140,19,132,140,139,110,630,256,6200,13800,10431,44,99,76,1635,4125,2683,146,387,262
20200725,portal inmobiliario,rm,la reina,house,usada,130TO140,18,132,140,139,142,630,265,6200,16000,10831,44,116,78,1599,4478,2771,166,387,257
20200721,portal inmobiliario,rm,la reina,house,usada,130TO140,16,132,140,140,110,630,267,6770,13800,10686,51,99,78,1635,4125,2678,146,375,254
20200718,portal inmobiliario,rm,la reina,house,usada,140TO150,8,141,147,145,225,404,353,10243,13888,12086,71,94,84,2225,4275,3648,213,404,304
20200723,portal inmobiliario,rm,la reina,house,usada,140TO150,4,141,147,145,225,404,345,10407,13888,11924,72,94,83,2225,4250,3571,213,404,301
20200724,portal inmobiliario,rm,la reina,house,usada,140TO150,2,145,147,146,225,360,293,10407,13888,12148,72,94,83,2225,3754,2990,213,270,242
20200721,portal inmobiliario,rm,la reina,house,usada,140TO150,7,141,147,145,225,404,354,10243,13888,11977,71,94,83,2225,4275,3688,213,404,311
20200725,portal inmobiliario,rm,la reina,house,usada,140TO150,2,145,147,146,225,360,293,10407,13888,12148,72,94,83,2225,3754,2990,213,270,242
20200724,portal inmobiliario,rm,la reina,house,usada,150TO160,1,156,156,156,524,524,524,13400,13400,13400,86,86,86,3782,3782,3782,282,282,282
20200721,portal inmobiliario,rm,la reina,house,usada,150TO160,1,156,156,156,524,524,524,13400,13400,13400,86,86,86,3782,3782,3782,282,282,282
20200718,portal inmobiliario,rm,la reina,house,nueva,150TO160,6,155,155,155,155,219,188,12100,12100,12100,78,78,78,2383,2863,2628,196,236,217
20200723,portal inmobiliario,rm,la reina,house,usada,150TO160,1,156,156,156,524,524,524,13400,13400,13400,86,86,86,3782,3782,3782,282,282,282
20200725,portal inmobiliario,rm,la reina,house,usada,150TO160,1,156,156,156,524,524,524,13400,13400,13400,86,86,86,3782,3782,3782,282,282,282
20200718,portal inmobiliario,rm,la reina,house,usada,150TO160,2,154,156,155,330,524,427,9722,13400,11561,63,86,75,3294,3782,3538,282,338,310
20200724,portal inmobiliario,rm,la reina,house,usada,160TO170,7,163,170,166,190,857,430,10300,21700,14230,62,133,86,3014,6477,4327,237,434,307
20200721,portal inmobiliario,rm,la reina,house,usada,160TO170,9,163,170,167,300,857,422,10300,21700,14213,62,133,86,3213,6477,4521,248,434,321
20200718,portal inmobiliario,rm,la reina,house,usada,160TO170,11,163,170,168,300,857,405,10300,21700,13856,62,133,83,3000,6477,4262,214,434,310
20200723,portal inmobiliario,rm,la reina,house,usada,160TO170,9,163,170,168,300,857,417,10300,21700,14163,62,133,85,3213,6477,4359,237,434,310
20200725,portal inmobiliario,rm,la reina,house,usada,160TO170,8,163,170,167,190,857,404,10300,21700,13884,62,133,84,2590,6477,4110,226,434,297
20200718,portal inmobiliario,rm,la reina,house,usada,170TO180,13,174,180,178,207,641,368,8506,15677,12483,48,89,71,2618,8165,4143,214,563,335
20200724,portal inmobiliario,rm,la reina,house,usada,170TO180,9,174,180,178,230,500,339,8506,15677,11741,48,89,66,3368,4301,3578,214,396,315
20200723,portal inmobiliario,rm,la reina,house,usada,170TO180,9,174,180,178,230,500,339,8506,15677,11741,48,89,66,3368,4301,3578,214,396,315
20200725,portal inmobiliario,rm,la reina,house,usada,170TO180,8,174,180,178,230,500,340,8506,15677,11998,48,89,68,3368,4301,3595,214,396,310
20200721,portal inmobiliario,rm,la reina,house,usada,170TO180,11,174,180,178,207,500,342,8506,15677,11938,48,89,67,2618,4616,3585,214,396,309
20200723,portal inmobiliario,rm,la reina,house,usada,180TO190,5,184,190,188,244,926,575,9390,17634,14483,51,93,77,2841,10467,6354,302,593,422
20200725,portal inmobiliario,rm,la reina,house,usada,180TO190,3,184,190,188,242,603,363,8506,16900,11599,45,89,62,2841,5858,4062,302,409,353
20200724,portal inmobiliario,rm,la reina,house,usada,180TO190,3,184,190,188,242,603,363,8506,16900,11599,45,89,62,2841,5858,4062,302,409,353
20200718,portal inmobiliario,rm,la reina,house,usada,180TO190,9,183,190,187,244,926,562,8992,17634,13834,48,93,74,2841,10467,5832,302,593,410
20200721,portal inmobiliario,rm,la reina,house,usada,180TO190,6,184,190,188,244,926,554,8992,17634,13568,48,93,73,2841,10467,5886,302,593,417
20200725,portal inmobiliario,rm,la reina,house,usada,190TO2H,1,200,200,200,510,510,510,16149,16149,16149,81,81,81,6696,6696,6696,414,414,414
20200723,portal inmobiliario,rm,la reina,house,usada,190TO2H,4,195,200,199,510,690,590,14500,16500,15887,72,84,80,5636,7310,6477,343,504,410
20200721,portal inmobiliario,rm,la reina,house,usada,190TO2H,5,198,200,200,400,650,497,12190,16500,14648,61,82,74,4331,7310,6150,355,504,419
20200724,portal inmobiliario,rm,la reina,house,usada,190TO2H,1,200,200,200,510,510,510,16149,16149,16149,81,81,81,6696,6696,6696,414,414,414
20200718,portal inmobiliario,rm,la reina,house,usada,190TO2H,5,198,200,200,400,650,497,12190,16500,14648,61,82,74,4331,7310,6150,355,504,419
20200721,portal inmobiliario,rm,la reina,house,usada,250TO3H,5,270,295,286,523,805,686,13700,21500,17781,48,80,63,6002,12043,9640,438,647,538
20200718,portal inmobiliario,rm,la reina,house,usada,250TO3H,7,256,295,279,516,805,657,12152,21500,17437,47,80,63,6002,12043,8825,351,647,508
20200724,portal inmobiliario,rm,la reina,house,usada,250TO3H,7,256,300,284,516,805,667,12152,21500,17485,47,80,62,6002,12823,9196,438,732,526
20200725,portal inmobiliario,rm,la reina,house,usada,250TO3H,7,256,300,284,516,805,667,12152,21500,17485,47,80,62,6002,12823,9196,438,732,526
20200723,portal inmobiliario,rm,la reina,house,usada,250TO3H,6,270,295,283,523,805,685,13700,21500,18485,48,80,66,6002,12823,9926,438,732,537
20200725,portal inmobiliario,rm,la reina,house,usada,2HTO250,14,204,245,225,347,954,593,11590,22000,16565,49,91,74,4858,10061,6973,347,572,422
20200723,portal inmobiliario,rm,la reina,house,usada,2HTO250,17,207,250,229,288,1070,628,6800,22000,16860,32,100,74,4033,12658,7555,347,649,452
20200718,portal inmobiliario,rm,la reina,house,usada,2HTO250,21,201,250,225,214,1070,544,6800,22000,16113,32,100,72,4033,12658,6839,235,649,431
20200721,portal inmobiliario,rm,la reina,house,usada,2HTO250,22,201,250,226,214,1070,590,6800,22000,16925,32,100,75,4033,12658,7337,235,649,441
20200724,portal inmobiliario,rm,la reina,house,usada,2HTO250,13,204,245,224,214,954,586,11590,22000,17021,49,97,77,4858,10061,6775,248,531,400
20200721,portal inmobiliario,rm,la reina,house,usada,3HTO4H,7,310,390,354,396,1200,809,13676,23000,18117,36,74,53,6161,18182,12440,450,1022,688
20200724,portal inmobiliario,rm,la reina,house,usada,3HTO4H,8,310,390,350,396,1200,808,13676,23000,18023,36,74,53,6161,18182,12546,450,1022,698
20200718,portal inmobiliario,rm,la reina,house,usada,3HTO4H,6,310,390,343,396,1000,711,13676,23000,18106,36,74,54,6161,18182,10460,439,1022,578
20200725,portal inmobiliario,rm,la reina,house,usada,3HTO4H,7,314,390,344,396,1388,879,13676,22500,17986,36,72,54,6161,17348,12655,450,975,693
20200723,portal inmobiliario,rm,la reina,house,usada,3HTO4H,8,310,390,350,396,1200,808,13676,23000,18023,36,74,53,6161,18182,12546,450,1022,698
20200723,portal inmobiliario,rm,la reina,house,usada,4HTO5H,1,429,429,429,203,203,203,16700,16700,16700,82,82,82,3071,3071,3071,183,183,183
20200721,portal inmobiliario,rm,la reina,house,usada,4HTO5H,1,429,429,429,203,203,203,16700,16700,16700,82,82,82,3071,3071,3071,183,183,183
20200718,portal inmobiliario,rm,la reina,house,usada,4HTO5H,1,429,429,429,203,203,203,16700,16700,16700,82,82,82,3071,3071,3071,183,183,183
20200725,portal inmobiliario,rm,la reina,house,usada,4HTO5H,1,429,429,429,203,203,203,16700,16700,16700,82,82,82,3071,3071,3071,183,183,183
20200724,portal inmobiliario,rm,la reina,house,usada,4HTO5H,1,429,429,429,203,203,203,16700,16700,16700,82,82,82,3071,3071,3071,183,183,183
20200724,portal inmobiliario,rm,la reina,house,usada,5HTO1K,1,767,767,767,388,388,388,23500,23500,23500,61,61,61,12052,12052,12052,512,512,512
20200721,portal inmobiliario,rm,la reina,house,usada,5HTO1K,1,767,767,767,388,388,388,23500,23500,23500,61,61,61,12052,12052,12052,512,512,512
20200723,portal inmobiliario,rm,la reina,house,usada,5HTO1K,1,767,767,767,388,388,388,23500,23500,23500,61,61,61,12052,12052,12052,512,512,512
20200718,portal inmobiliario,rm,la reina,house,usada,5HTO1K,1,767,767,767,388,388,388,23500,23500,23500,61,61,61,12052,12052,12052,512,512,512
20200723,portal inmobiliario,rm,la reina,house,usada,80TO90,7,72,90,82,127,900,292,5899,19500,8624,72,217,104,1122,4873,2040,153,305,234
20200725,portal inmobiliario,rm,la reina,house,usada,80TO90,6,72,85,80,75,215,147,5950,8368,6797,78,98,87,1021,2160,1367,153,258,199
20200724,portal inmobiliario,rm,la reina,house,usada,80TO90,4,72,85,80,85,215,171,5950,8368,7069,78,98,89,1122,2160,1435,153,258,201
20200718,portal inmobiliario,rm,la reina,house,usada,80TO90,6,76,90,84,100,900,290,5899,19500,8861,72,217,105,1052,4873,1980,147,305,218
20200721,portal inmobiliario,rm,la reina,house,usada,80TO90,6,76,90,83,127,900,309,5899,19500,9070,72,217,108,1122,4873,2164,153,305,237
20200725,portal inmobiliario,rm,la reina,house,usada,90TO100,5,94,100,97,100,400,184,6600,9900,7686,66,103,79,1537,2353,1937,177,338,258
20200724,portal inmobiliario,rm,la reina,house,usada,90TO100,4,94,100,97,100,400,183,6600,9900,7945,69,103,83,1537,2353,1860,177,268,238
20200721,portal inmobiliario,rm,la reina,house,usada,90TO100,2,96,100,98,100,400,250,8680,9900,9290,87,103,95,1537,2353,1945,177,237,207
20200723,portal inmobiliario,rm,la reina,house,usada,90TO100,2,96,100,98,100,400,250,8680,9900,9290,87,103,95,1537,2353,1945,177,237,207
20200718,portal inmobiliario,rm,la reina,house,usada,90TO100,2,96,100,98,100,400,250,8680,9900,9290,87,103,95,1537,2353,1945,177,237,207
20200721,portal inmobiliario,rm,la reina,house,usada,LT30,1,1,1,1,1000,1000,1000,17780,17780,17780,17780,17780,17780,12312,12312,12312,692,692,692
20200718,portal inmobiliario,rm,la reina,house,usada,LT30,1,1,1,1,1000,1000,1000,17780,17780,17780,17780,17780,17780,12312,12312,12312,692,692,692
20200723,portal inmobiliario,rm,la reina,house,usada,LT30,1,1,1,1,1000,1000,1000,17780,17780,17780,17780,17780,17780,12312,12312,12312,692,692,692
20200725,portal inmobiliario,rm,lampa,house,usada,100TO110,1,105,105,105,185,185,185,4400,4400,4400,42,42,42,1860,1860,1860,422,422,422
20200721,portal inmobiliario,rm,lampa,house,usada,100TO110,1,110,110,110,185,185,185,4400,4400,4400,40,40,40,1893,1893,1893,430,430,430
20200723,portal inmobiliario,rm,lampa,house,usada,100TO110,1,105,105,105,185,185,185,4400,4400,4400,42,42,42,1860,1860,1860,422,422,422
20200724,portal inmobiliario,rm,lampa,house,usada,100TO110,1,105,105,105,185,185,185,4400,4400,4400,42,42,42,1860,1860,1860,422,422,422
20200725,portal inmobiliario,rm,lampa,house,usada,110TO120,1,111,111,111,228,228,228,4513,4513,4513,41,41,41,1895,1895,1895,419,419,419
20200724,portal inmobiliario,rm,lampa,house,usada,110TO120,1,111,111,111,228,228,228,4513,4513,4513,41,41,41,1895,1895,1895,419,419,419
20200718,portal inmobiliario,rm,lampa,house,usada,110TO120,4,112,120,118,170,200,185,4166,5150,4817,36,43,42,1391,2000,1742,270,416,365
20200721,portal inmobiliario,rm,lampa,house,usada,110TO120,4,112,120,118,170,200,185,4166,5150,4817,36,43,42,1391,2000,1742,270,416,365
20200723,portal inmobiliario,rm,lampa,house,usada,110TO120,3,112,120,118,170,200,180,4800,5150,5034,43,43,43,1391,2000,1752,270,416,349
20200723,portal inmobiliario,rm,lampa,house,usada,120TO130,1,130,130,130,290,290,290,4687,4687,4687,36,36,36,3795,3795,3795,809,809,809
