snap_dt_time,srce,region,province,property_type,property_state,size_group,count,mt_util_min,mt_util_max,mt_util_avg,mt_tot_min,mt_tot_max,mt_tot_avg,price_min,price_max,price_avg,etl_uf_x_mt2_min,etl_uf_x_mt2_max,etl_uf_x_mt2_avg,etl_value_min,etl_value_max,etl_value_avg,etl_score_min,etl_score_max,etl_score_avg
2020-07-21 00:00:00,portal inmobiliario,rm,el bosque,house,usada,100TO110,1,110,110,110,206,206,206,2218,2218,2218,20,20,20,1318,1318,1318,594,594,594
2020-07-31 00:00:00,portal inmobiliario,rm,el bosque,house,usada,100TO110,2,110,110,110,78,95,87,2260,2274,2267,24,29,27,1141,1157,1149,501,511,506
2020-07-30 00:00:00,portal inmobiliario,rm,el bosque,house,usada,100TO110,2,110,110,110,78,95,87,2260,2274,2267,24,29,27,1141,1157,1149,501,511,506
2020-07-23 00:00:00,portal inmobiliario,rm,el bosque,house,usada,100TO110,1,110,110,110,206,206,206,2218,2218,2218,20,20,20,1318,1318,1318,594,594,594
2020-07-18 00:00:00,portal inmobiliario,rm,el bosque,house,usada,100TO110,1,110,110,110,206,206,206,2218,2218,2218,20,20,20,1318,1318,1318,594,594,594
2020-07-29 00:00:00,portal inmobiliario,rm,el bosque,house,usada,110TO120,1,120,120,120,400,400,400,5650,5650,5650,47,47,47,3629,3629,3629,642,642,642
2020-07-25 00:00:00,portal inmobiliario,rm,el bosque,house,usada,110TO120,4,120,120,120,400,400,400,5650,5650,5650,47,47,47,2682,3629,3077,474,642,544
2020-07-23 00:00:00,portal inmobiliario,rm,el bosque,house,usada,110TO120,4,120,120,120,400,400,400,5650,5650,5650,47,47,47,2682,3629,3077,474,642,544
2020-07-28 00:00:00,portal inmobiliario,rm,el bosque,house,usada,110TO120,1,120,120,120,400,400,400,5650,5650,5650,47,47,47,3629,3629,3629,642,642,642
2020-07-21 00:00:00,portal inmobiliario,rm,el bosque,house,usada,110TO120,2,120,120,120,400,400,400,5650,5650,5650,47,47,47,2998,2998,2998,530,530,530
2020-07-27 00:00:00,portal inmobiliario,rm,el bosque,house,usada,110TO120,1,120,120,120,400,400,400,5650,5650,5650,47,47,47,3629,3629,3629,642,642,642
2020-07-24 00:00:00,portal inmobiliario,rm,el bosque,house,usada,110TO120,4,120,120,120,400,400,400,5650,5650,5650,47,47,47,2682,3629,3077,474,642,544
2020-07-31 00:00:00,portal inmobiliario,rm,el bosque,house,usada,110TO120,2,120,120,120,400,400,400,5650,5650,5650,47,47,47,2682,3629,3156,474,642,558
2020-07-30 00:00:00,portal inmobiliario,rm,el bosque,house,usada,110TO120,1,120,120,120,400,400,400,5650,5650,5650,47,47,47,2682,2682,2682,474,474,474
2020-07-21 00:00:00,portal inmobiliario,rm,el bosque,house,usada,130TO140,1,140,140,140,162,162,162,2605,2605,2605,19,19,19,1514,1514,1514,581,581,581
2020-07-29 00:00:00,portal inmobiliario,rm,el bosque,house,usada,130TO140,1,140,140,140,400,400,400,5650,5650,5650,40,40,40,3117,3117,3117,551,551,551
2020-07-28 00:00:00,portal inmobiliario,rm,el bosque,house,usada,130TO140,1,140,140,140,400,400,400,5650,5650,5650,40,40,40,3117,3117,3117,551,551,551
2020-07-27 00:00:00,portal inmobiliario,rm,el bosque,house,usada,130TO140,1,140,140,140,400,400,400,5650,5650,5650,40,40,40,3117,3117,3117,551,551,551
2020-07-23 00:00:00,portal inmobiliario,rm,el bosque,house,usada,130TO140,1,140,140,140,162,162,162,2605,2605,2605,19,19,19,1514,1514,1514,581,581,581
2020-07-18 00:00:00,portal inmobiliario,rm,el bosque,house,usada,130TO140,1,140,140,140,162,162,162,2605,2605,2605,19,19,19,1514,1514,1514,581,581,581
2020-07-25 00:00:00,portal inmobiliario,rm,el bosque,house,usada,130TO140,1,140,140,140,400,400,400,5650,5650,5650,40,40,40,3117,3117,3117,551,551,551
2020-07-30 00:00:00,portal inmobiliario,rm,el bosque,house,usada,170TO180,1,,,,173,173,173,2256,2256,2256,13,13,13,328,328,328,145,145,145
2020-07-31 00:00:00,portal inmobiliario,rm,el bosque,house,usada,170TO180,1,,,,173,173,173,2256,2256,2256,13,13,13,328,328,328,145,145,145
2020-07-29 00:00:00,portal inmobiliario,rm,el bosque,house,usada,190TO2H,1,200,200,200,700,700,700,12950,12950,12950,65,65,65,5369,5369,5369,414,414,414
2020-07-31 00:00:00,portal inmobiliario,rm,el bosque,house,usada,190TO2H,1,200,200,200,700,700,700,12950,12950,12950,65,65,65,5369,5369,5369,414,414,414
2020-07-30 00:00:00,portal inmobiliario,rm,el bosque,house,usada,190TO2H,1,200,200,200,700,700,700,12950,12950,12950,65,65,65,5369,5369,5369,414,414,414
2020-07-21 00:00:00,portal inmobiliario,rm,el bosque,house,usada,2HTO250,1,246,246,246,70,70,70,4166,4166,4166,60,60,60,1936,1936,1936,464,464,464
2020-07-18 00:00:00,portal inmobiliario,rm,el bosque,house,usada,2HTO250,1,246,246,246,70,70,70,4166,4166,4166,60,60,60,1936,1936,1936,464,464,464
2020-07-23 00:00:00,portal inmobiliario,rm,el bosque,house,usada,2HTO250,1,246,246,246,70,70,70,4166,4166,4166,60,60,60,1936,1936,1936,464,464,464
2020-07-30 00:00:00,portal inmobiliario,rm,el bosque,house,usada,5HTO1K,1,999,999,999,999,999,999,1944,1944,1944,2,2,2,8396,8396,8396,4318,4318,4318
2020-07-31 00:00:00,portal inmobiliario,rm,el bosque,house,usada,5HTO1K,1,999,999,999,999,999,999,1944,1944,1944,2,2,2,8396,8396,8396,4318,4318,4318
2020-07-18 00:00:00,portal inmobiliario,rm,el bosque,house,usada,80TO90,4,60,90,77,46,300,147,1475,4583,2736,21,51,39,446,3116,1342,189,679,437
2020-07-25 00:00:00,portal inmobiliario,rm,el bosque,house,usada,80TO90,1,41,41,41,71,71,71,1319,1319,1319,32,32,32,376,376,376,285,285,285
2020-07-21 00:00:00,portal inmobiliario,rm,el bosque,house,usada,80TO90,4,60,90,77,46,300,147,1475,4583,2736,21,51,39,446,3116,1342,189,679,437
2020-07-31 00:00:00,portal inmobiliario,rm,el bosque,house,usada,80TO90,1,86,86,86,135,135,135,6850,6850,6850,80,80,80,968,968,968,141,141,141
2020-07-30 00:00:00,portal inmobiliario,rm,el bosque,house,usada,80TO90,1,86,86,86,135,135,135,6850,6850,6850,80,80,80,968,968,968,141,141,141
2020-07-23 00:00:00,portal inmobiliario,rm,el bosque,house,usada,80TO90,4,41,85,64,46,170,90,1319,2534,1920,21,51,34,376,1218,657,189,480,338
2020-07-27 00:00:00,portal inmobiliario,rm,el bosque,house,usada,80TO90,2,41,41,41,71,71,71,1319,1319,1319,32,32,32,376,376,376,285,285,285
2020-07-24 00:00:00,portal inmobiliario,rm,el bosque,house,usada,80TO90,1,41,41,41,71,71,71,1319,1319,1319,32,32,32,376,376,376,285,285,285
2020-07-31 00:00:00,portal inmobiliario,rm,el bosque,house,usada,90TO100,1,91,91,91,220,220,220,3993,3993,3993,44,44,44,1041,1041,1041,260,260,260
2020-07-30 00:00:00,portal inmobiliario,rm,el bosque,house,usada,90TO100,1,91,91,91,220,220,220,3993,3993,3993,44,44,44,1041,1041,1041,260,260,260
2020-07-25 00:00:00,portal inmobiliario,rm,el monte,house,usada,80TO90,1,90,90,90,160,160,160,2673,2673,2673,30,30,30,1654,1654,1654,618,618,618
2020-07-21 00:00:00,portal inmobiliario,rm,el monte,house,usada,80TO90,1,60,60,60,70,70,70,1177,1177,1177,20,20,20,438,438,438,372,372,372
2020-07-23 00:00:00,portal inmobiliario,rm,el monte,house,usada,80TO90,2,60,90,75,70,160,115,1177,2673,1925,20,30,25,438,1654,1046,372,618,495
2020-07-18 00:00:00,portal inmobiliario,rm,el monte,house,usada,80TO90,1,60,60,60,70,70,70,1177,1177,1177,20,20,20,438,438,438,372,372,372
2020-07-28 00:00:00,portal inmobiliario,rm,el monte,house,usada,80TO90,1,90,90,90,160,160,160,2673,2673,2673,30,30,30,1654,1654,1654,618,618,618
2020-07-27 00:00:00,portal inmobiliario,rm,el monte,house,usada,80TO90,1,90,90,90,160,160,160,2673,2673,2673,30,30,30,1654,1654,1654,618,618,618
2020-07-24 00:00:00,portal inmobiliario,rm,el monte,house,usada,80TO90,1,90,90,90,160,160,160,2673,2673,2673,30,30,30,1654,1654,1654,618,618,618
2020-07-30 00:00:00,portal inmobiliario,rm,estacion central,aparment,usada,100TO110,1,110,110,110,114,114,114,2430,2430,2430,22,22,22,1422,1422,1422,585,585,585
2020-07-29 00:00:00,portal inmobiliario,rm,estacion central,aparment,usada,2HTO250,1,204,204,204,204,204,204,1388,1388,1388,7,7,7,969,969,969,698,698,698
2020-07-30 00:00:00,portal inmobiliario,rm,estacion central,aparment,usada,2HTO250,1,204,204,204,204,204,204,1388,1388,1388,7,7,7,969,969,969,698,698,698
2020-07-29 00:00:00,portal inmobiliario,rm,estacion central,aparment,usada,80TO90,79,31,66,41,31,66,41,1650,3125,2413,40,70,61,152,742,295,71,299,120
2020-07-21 00:00:00,portal inmobiliario,rm,estacion central,aparment,usada,80TO90,33,31,66,45,32,69,45,1240,3170,2390,31,67,56,152,816,394,73,300,165
2020-07-30 00:00:00,portal inmobiliario,rm,estacion central,aparment,usada,80TO90,22,31,66,42,31,66,44,1562,3125,2233,29,75,56,152,742,382,91,388,168
2020-07-31 00:00:00,portal inmobiliario,rm,estacion central,aparment,usada,80TO90,76,31,60,40,31,65,41,1562,3000,2389,29,75,61,152,821,290,71,388,121
2020-07-30 00:00:00,portal inmobiliario,rm,estacion central,aparment,nueva,80TO90,4,35,35,35,39,66,51,2009,2009,2009,57,57,57,301,675,473,149,335,235
2020-07-27 00:00:00,portal inmobiliario,rm,estacion central,aparment,usada,80TO90,80,31,66,41,31,128,42,1785,3125,2402,35,72,61,152,1276,300,71,574,124
2020-07-23 00:00:00,portal inmobiliario,rm,estacion central,aparment,usada,80TO90,69,31,75,41,31,75,41,1240,3125,2315,18,67,59,147,816,291,71,567,129
2020-07-28 00:00:00,portal inmobiliario,rm,estacion central,aparment,usada,80TO90,76,31,66,41,31,66,41,1785,3125,2419,40,72,62,152,742,292,71,299,119
2020-07-31 00:00:00,portal inmobiliario,rm,estacion central,aparment,nueva,80TO90,4,35,35,35,39,66,51,2009,2009,2009,57,57,57,301,675,473,149,335,235
2020-07-24 00:00:00,portal inmobiliario,rm,estacion central,aparment,usada,80TO90,20,31,75,46,31,128,51,1354,3125,2232,18,67,52,147,1276,463,85,574,209
2020-07-23 00:00:00,portal inmobiliario,rm,estacion central,aparment,nueva,80TO90,3,32,32,32,35,52,44,2259,2259,2259,71,71,71,257,470,363,113,208,161
2020-07-18 00:00:00,portal inmobiliario,rm,estacion central,aparment,usada,80TO90,37,31,66,44,32,71,45,1240,10980,2629,31,239,62,156,749,367,47,290,150
2020-07-25 00:00:00,portal inmobiliario,rm,estacion central,aparment,usada,80TO90,72,31,75,41,31,128,42,1354,3125,2335,18,67,60,147,1276,303,71,574,131
2020-07-18 00:00:00,portal inmobiliario,rm,estacion central,aparment,usada,90TO100,1,94,94,94,98,98,98,2777,2777,2777,30,30,30,1266,1266,1266,455,455,455
2020-07-21 00:00:00,portal inmobiliario,rm,estacion central,aparment,usada,90TO100,1,94,94,94,98,98,98,2777,2777,2777,30,30,30,1266,1266,1266,455,455,455
2020-07-24 00:00:00,portal inmobiliario,rm,estacion central,aparment,usada,90TO100,1,93,93,93,93,93,93,4513,4513,4513,49,49,49,1232,1232,1232,272,272,272
2020-07-31 00:00:00,portal inmobiliario,rm,estacion central,aparment,usada,90TO100,1,93,93,93,93,93,93,4513,4513,4513,49,49,49,1232,1232,1232,272,272,272
2020-07-29 00:00:00,portal inmobiliario,rm,estacion central,aparment,usada,90TO100,1,93,93,93,93,93,93,4513,4513,4513,49,49,49,1232,1232,1232,272,272,272
2020-07-25 00:00:00,portal inmobiliario,rm,estacion central,aparment,usada,LT30,57,19,30,27,19,33,27,1300,2190,1749,52,80,66,109,257,141,65,120,81
2020-07-28 00:00:00,portal inmobiliario,rm,estacion central,aparment,usada,LT30,56,20,30,28,20,32,28,1433,4500,1864,55,200,68,109,227,141,31,126,77
2020-07-18 00:00:00,portal inmobiliario,rm,estacion central,aparment,usada,LT30,55,20,30,28,20,33,28,1400,2200,1772,55,80,66,109,257,139,65,117,78
2020-07-31 00:00:00,portal inmobiliario,rm,estacion central,aparment,usada,LT30,59,20,30,28,20,32,28,1400,4300,1862,57,200,70,109,232,143,27,130,79
2020-07-29 00:00:00,portal inmobiliario,rm,estacion central,aparment,usada,LT30,60,20,30,28,20,48,29,1399,4500,1848,55,200,68,109,243,145,31,173,80
2020-07-23 00:00:00,portal inmobiliario,rm,estacion central,aparment,usada,LT30,62,19,30,27,19,33,28,1300,2200,1746,52,86,66,109,257,143,65,120,81
2020-07-24 00:00:00,portal inmobiliario,rm,estacion central,aparment,usada,LT30,14,19,30,25,19,33,26,1300,2190,1633,52,86,69,118,257,171,83,120,104
2020-07-21 00:00:00,portal inmobiliario,rm,estacion central,aparment,usada,LT30,28,20,30,27,20,33,27,1400,2200,1726,55,86,67,110,257,151,65,117,87
2020-07-30 00:00:00,portal inmobiliario,rm,estacion central,aparment,usada,LT30,13,18,30,25,20,48,28,1300,4300,1988,56,200,82,109,243,186,27,173,109
2020-07-27 00:00:00,portal inmobiliario,rm,estacion central,aparment,usada,LT30,52,22,30,28,22,30,28,1433,2127,1784,55,80,65,109,222,140,65,126,78
2020-07-24 00:00:00,portal inmobiliario,rm,estacion central,house,usada,100TO110,1,102,102,102,100,100,100,4513,4513,4513,45,45,45,2340,2340,2340,518,518,518
2020-07-25 00:00:00,portal inmobiliario,rm,estacion central,house,usada,100TO110,1,102,102,102,100,100,100,4513,4513,4513,45,45,45,2340,2340,2340,518,518,518
2020-07-29 00:00:00,portal inmobiliario,rm,estacion central,house,usada,100TO110,1,102,102,102,100,100,100,4513,4513,4513,45,45,45,2340,2340,2340,518,518,518
2020-07-28 00:00:00,portal inmobiliario,rm,estacion central,house,usada,100TO110,1,102,102,102,100,100,100,4513,4513,4513,45,45,45,2340,2340,2340,518,518,518
2020-07-27 00:00:00,portal inmobiliario,rm,estacion central,house,usada,100TO110,1,102,102,102,100,100,100,4513,4513,4513,45,45,45,2340,2340,2340,518,518,518
2020-07-31 00:00:00,portal inmobiliario,rm,estacion central,house,usada,110TO120,1,120,120,120,180,180,180,5400,5400,5400,45,45,45,2356,2356,2356,436,436,436
2020-07-23 00:00:00,portal inmobiliario,rm,estacion central,house,usada,110TO120,2,112,120,116,180,242,211,3993,5400,4697,36,45,41,2356,2912,2634,436,729,583
2020-07-21 00:00:00,portal inmobiliario,rm,estacion central,house,usada,110TO120,2,112,120,116,180,242,211,3993,5400,4697,36,45,41,2356,2912,2634,436,729,583
2020-07-18 00:00:00,portal inmobiliario,rm,estacion central,house,usada,110TO120,2,112,120,116,180,242,211,3993,5400,4697,36,45,41,2356,2912,2634,436,729,583
2020-07-30 00:00:00,portal inmobiliario,rm,estacion central,house,usada,110TO120,1,120,120,120,180,180,180,5400,5400,5400,45,45,45,2356,2356,2356,436,436,436
2020-07-18 00:00:00,portal inmobiliario,rm,estacion central,house,usada,130TO140,1,140,140,140,185,185,185,3437,3437,3437,25,25,25,1626,1626,1626,473,473,473
2020-07-21 00:00:00,portal inmobiliario,rm,estacion central,house,usada,130TO140,1,140,140,140,185,185,185,3437,3437,3437,25,25,25,1626,1626,1626,473,473,473
2020-07-31 00:00:00,portal inmobiliario,rm,estacion central,house,usada,130TO140,1,140,140,140,185,185,185,3437,3437,3437,25,25,25,1626,1626,1626,473,473,473
2020-07-30 00:00:00,portal inmobiliario,rm,estacion central,house,usada,130TO140,1,140,140,140,185,185,185,3437,3437,3437,25,25,25,1626,1626,1626,473,473,473
2020-07-23 00:00:00,portal inmobiliario,rm,estacion central,house,usada,130TO140,1,140,140,140,185,185,185,3437,3437,3437,25,25,25,1626,1626,1626,473,473,473
2020-07-27 00:00:00,portal inmobiliario,rm,estacion central,house,usada,150TO160,1,156,156,156,304,304,304,3924,3924,3924,25,25,25,1637,1637,1637,417,417,417
2020-07-25 00:00:00,portal inmobiliario,rm,estacion central,house,usada,150TO160,1,156,156,156,304,304,304,3924,3924,3924,25,25,25,1637,1637,1637,417,417,417
2020-07-31 00:00:00,portal inmobiliario,rm,estacion central,house,usada,150TO160,1,160,160,160,160,160,160,6950,6950,6950,43,43,43,2919,2919,2919,420,420,420
2020-07-30 00:00:00,portal inmobiliario,rm,estacion central,house,usada,150TO160,1,160,160,160,160,160,160,6950,6950,6950,43,43,43,2919,2919,2919,420,420,420
2020-07-24 00:00:00,portal inmobiliario,rm,estacion central,house,usada,150TO160,1,156,156,156,304,304,304,3924,3924,3924,25,25,25,1637,1637,1637,417,417,417
2020-07-23 00:00:00,portal inmobiliario,rm,estacion central,house,usada,150TO160,1,156,156,156,304,304,304,3924,3924,3924,25,25,25,1637,1637,1637,417,417,417
2020-07-31 00:00:00,portal inmobiliario,rm,estacion central,house,usada,80TO90,5,50,85,68,121,215,158,1900,3819,2983,35,58,45,479,1551,982,252,406,321
2020-07-24 00:00:00,portal inmobiliario,rm,estacion central,house,usada,80TO90,2,55,89,72,112,135,124,2083,2569,2326,29,38,34,560,1119,840,268,435,352
2020-07-25 00:00:00,portal inmobiliario,rm,estacion central,house,usada,80TO90,2,55,89,72,112,135,124,2083,2569,2326,29,38,34,560,1119,840,268,435,352
2020-07-30 00:00:00,portal inmobiliario,rm,estacion central,house,usada,80TO90,4,50,85,71,130,215,168,2881,3819,3254,35,58,48,896,1551,1108,262,406,339
2020-07-27 00:00:00,portal inmobiliario,rm,estacion central,house,usada,80TO90,1,55,55,55,112,112,112,2083,2083,2083,38,38,38,560,560,560,268,268,268
2020-07-23 00:00:00,portal inmobiliario,rm,estacion central,house,usada,80TO90,2,55,89,72,112,135,124,2083,2569,2326,29,38,34,560,1119,840,268,435,352
2020-07-31 00:00:00,portal inmobiliario,rm,estacion central,house,usada,90TO100,1,91,91,91,170,170,170,2951,2951,2951,32,32,32,1035,1035,1035,350,350,350
2020-07-23 00:00:00,portal inmobiliario,rm,estacion central,house,usada,90TO100,1,98,98,98,163,163,163,4500,4500,4500,46,46,46,2047,2047,2047,454,454,454
2020-07-21 00:00:00,portal inmobiliario,rm,estacion central,house,usada,90TO100,1,98,98,98,163,163,163,4500,4500,4500,46,46,46,2047,2047,2047,454,454,454
2020-07-24 00:00:00,portal inmobiliario,rm,estacion central,house,usada,90TO100,1,98,98,98,163,163,163,4500,4500,4500,46,46,46,2047,2047,2047,454,454,454
2020-07-18 00:00:00,portal inmobiliario,rm,estacion central,house,usada,90TO100,1,98,98,98,163,163,163,4500,4500,4500,46,46,46,2047,2047,2047,454,454,454
2020-07-30 00:00:00,portal inmobiliario,rm,estacion central,house,usada,90TO100,1,91,91,91,170,170,170,2951,2951,2951,32,32,32,1035,1035,1035,350,350,350
2020-07-27 00:00:00,portal inmobiliario,rm,huechuraba,aparment,usada,100TO110,1,102,102,102,125,125,125,7600,7600,7600,75,75,75,1751,1751,1751,230,230,230
2020-07-29 00:00:00,portal inmobiliario,rm,huechuraba,aparment,usada,100TO110,1,102,102,102,125,125,125,7600,7600,7600,75,75,75,1751,1751,1751,230,230,230
2020-07-31 00:00:00,portal inmobiliario,rm,huechuraba,aparment,usada,100TO110,7,101,110,106,101,132,117,4550,7250,5758,44,71,55,1338,1980,1707,249,331,300
2020-07-30 00:00:00,portal inmobiliario,rm,huechuraba,aparment,usada,100TO110,3,102,110,107,120,132,128,6000,7200,6450,55,71,61,1795,1858,1829,249,309,286
2020-07-28 00:00:00,portal inmobiliario,rm,huechuraba,aparment,usada,100TO110,1,102,102,102,125,125,125,7600,7600,7600,75,75,75,1751,1751,1751,230,230,230
2020-07-18 00:00:00,portal inmobiliario,rm,huechuraba,aparment,usada,100TO110,1,108,108,108,115,115,115,6150,6150,6150,57,57,57,1966,1966,1966,319,319,319
2020-07-24 00:00:00,portal inmobiliario,rm,huechuraba,aparment,usada,110TO120,3,114,120,117,114,157,129,5500,8320,6724,48,69,58,1909,2527,2140,303,347,321
2020-07-30 00:00:00,portal inmobiliario,rm,huechuraba,aparment,usada,110TO120,2,120,120,120,120,120,120,6100,6400,6250,51,53,52,1830,2070,1950,300,323,312
2020-07-18 00:00:00,portal inmobiliario,rm,huechuraba,aparment,usada,110TO120,1,120,120,120,137,137,137,5600,5600,5600,47,47,47,1997,1997,1997,356,356,356
2020-07-25 00:00:00,portal inmobiliario,rm,huechuraba,aparment,usada,110TO120,3,114,120,117,114,157,129,5500,8320,6724,48,69,58,1909,2527,2140,303,347,321
2020-07-31 00:00:00,portal inmobiliario,rm,huechuraba,aparment,usada,110TO120,2,120,120,120,120,120,120,6100,6400,6250,51,53,52,1830,2070,1950,300,323,312
2020-07-23 00:00:00,portal inmobiliario,rm,huechuraba,aparment,usada,110TO120,3,114,120,117,114,157,129,5500,8320,6724,48,69,58,1909,2527,2140,303,347,321
2020-07-21 00:00:00,portal inmobiliario,rm,huechuraba,aparment,usada,110TO120,3,114,120,117,114,137,122,5500,6350,5817,47,55,50,1909,1997,1963,312,356,339
